Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Label
-589.16174,52.142143,-7.354613,-1.0241821,27.217918,27.069672,-3.4206624,0.18828344,19.990463,18.740446,-9.5336,-15.465076,-6.8696485,3.0
-602.36035,44.638596,-9.5326,-3.2924547,21.499933,19.55909,-5.0476017,0.7127233,20.929993,20.34388,-4.1544857,-11.955062,-3.2062478,3.0
-609.55023,45.527786,-6.6428194,-5.597327,20.163101,20.730404,-2.2192662,-4.073003,14.836222,20.355675,1.0796518,-8.513016,-3.9844384,3.0
-483.61887,-35.406326,38.48377,14.768689,2.7064507,16.737917,-0.70784277,10.6941185,3.8355098,13.198732,-3.9304223,14.63428,1.3434935,3.0
-426.2162,-61.1461,53.96556,-2.9910083,9.802106,5.145311,1.9435225,14.186312,2.2207751,6.2900147,-2.0231469,8.825149,5.829032,3.0
-397.89017,-74.70325,59.48874,-15.8250065,12.5962925,-5.0418935,3.1528606,11.122551,2.300257,9.82197,0.6322285,5.3934355,8.524223,3.0
-388.33823,-80.33632,61.927383,-12.510332,19.857979,-8.250496,6.5241857,2.0922792,-0.7097429,12.303771,6.3550425,8.015924,4.3082924,3.0
-388.27066,-90.111664,56.774876,-10.851606,25.224848,-6.168132,8.432555,-0.39489275,2.2091177,11.054212,5.1518116,13.018497,9.565106,3.0
-386.83444,-84.89937,47.7247,-18.598873,26.633904,-2.0463052,14.659381,-2.2069805,1.3214301,6.961218,7.3060813,17.782993,10.3044815,3.0
-380.1273,-70.514244,41.03331,-27.489738,28.65261,2.5754244,23.554798,-2.6878364,-0.3458433,4.385742,8.015765,19.941765,6.246819,3.0
-376.75253,-75.71155,31.936237,-26.536406,25.467312,-1.1447964,22.044994,0.645987,9.151613,8.496348,6.3859906,9.7782135,1.0131736,3.0
-376.37155,-62.28617,35.4995,-19.634258,25.957985,-2.6945348,18.989239,-0.7593879,10.072525,6.3933654,1.3220228,0.3986464,7.2644653,3.0
-274.84283,21.296612,37.543934,4.5692525,26.90427,-23.41365,-10.252972,-28.59024,-3.9391084,-6.047738,-11.900416,-11.535551,-4.8550453,3.0
-183.31554,29.423515,-7.34337,34.828297,11.198141,-21.716301,-23.149918,-28.837486,-7.2656593,0.71922946,-24.123764,-2.8867583,-6.372922,3.0
-155.57272,18.535686,-52.31382,46.623142,-5.80227,-27.069649,-39.59391,-23.245365,-17.010374,6.244904,-33.514057,11.376135,-4.9166384,3.0
-162.0398,15.006627,-83.45601,33.825,-26.404789,-49.839462,-38.807682,-24.202816,-10.462472,8.280091,-26.931652,21.148865,-0.37200192,3.0
-195.5275,12.831968,-75.54886,38.578598,-30.674904,-56.90216,-25.317133,-17.50137,0.58629906,8.62051,-17.268015,28.413109,-2.454707,3.0
-238.56009,-3.7664075,-65.93194,45.297943,-23.805977,-57.616867,-19.006477,-20.32806,3.2607803,9.602634,-7.485851,34.20185,-6.4227877,3.0
-247.89163,-9.396656,-62.2701,57.180862,-23.952187,-52.63868,-14.9365,-25.001112,0.26833892,1.6766412,-6.3194447,32.044804,-9.061705,3.0
-260.01205,-22.305706,-50.63314,70.57601,-20.43047,-52.864037,-12.193529,-21.086384,-10.441677,-6.7363296,-9.049819,30.924194,-12.297467,3.0
-254.10608,-28.33542,-46.425835,77.794395,-15.426856,-53.334892,-9.656187,-13.442786,-16.52306,-9.124371,-9.76108,27.516064,-16.850336,3.0
-238.43767,-35.097008,-43.242847,73.9447,-18.725336,-45.36687,-15.125501,-17.822224,-24.922764,-15.210224,-16.36574,24.768858,-20.78559,3.0
-242.03038,-43.73249,-29.774609,67.0432,-15.226528,-35.42189,-20.023441,-10.745222,-27.910765,-13.268219,-22.46338,18.403854,-26.574783,3.0
-223.87622,-22.787462,-23.680786,52.75669,-2.527951,-21.160654,-30.469177,-12.417257,-26.300213,-12.402288,-32.691418,6.524401,-25.232943,3.0
-201.91649,27.183498,-30.304253,31.89579,-6.1563582,-23.991299,-30.61914,-17.985855,-27.366632,-10.232704,-32.75695,-3.046426,-22.94328,3.0
-265.23734,72.65848,-30.329664,27.57819,-10.456459,-20.9696,-28.42118,-28.368837,-22.824738,-16.174614,-25.972069,-10.697098,-21.860535,3.0
-293.19406,95.198845,-28.341461,31.570518,-5.7752733,-7.933916,-23.563812,-35.542145,-14.795612,-5.386922,-9.658063,-5.6033535,-14.915344,3.0
-173.58507,77.128944,-45.819885,38.802,-11.290764,-7.766865,-37.624855,-37.55832,-20.836124,3.865527,-18.120403,0.3403651,-10.489934,3.0
-139.16043,65.33992,-58.875305,31.816126,-23.023808,-8.15233,-36.875145,-39.10498,-24.59037,4.512501,-21.032997,1.1023755,-8.011253,3.0
-178.87611,63.61267,-70.24965,31.07069,-35.723946,-2.8806853,-23.957249,-39.714165,-35.139626,1.5284055,-22.674679,3.0540972,-5.8306847,3.0
-242.35036,73.096466,-62.628708,38.858955,-41.71017,9.647396,-0.5100311,-31.953613,-43.070778,-7.4984927,-21.911896,3.310656,-7.4733686,3.0
-305.62766,84.37928,-31.748734,33.965607,-43.964413,5.577385,21.863993,-25.88395,-49.479813,-15.714394,-27.38237,3.8825908,-4.722372,3.0
-362.04532,96.093124,-17.3521,31.533028,-36.82919,-10.3965435,22.31638,-21.056984,-30.184162,-8.354052,-34.11882,-2.5789356,-1.7146878,3.0
-374.2751,102.0242,-24.50366,26.08857,-20.01355,-7.471077,13.084408,-27.349846,-15.464333,2.152723,-23.999962,-0.43275636,-4.0129895,3.0
-374.25314,110.79973,-26.300575,14.968732,-15.533066,-2.6938567,3.852026,-29.036716,-11.651972,-0.70905554,-12.642443,-2.2840126,-2.8775153,3.0
-411.98517,103.16609,-8.391921,15.01457,-6.409417,0.14800256,-0.395208,-25.501675,-11.166818,0.09414005,-1.7350112,1.1699508,-1.9710625,3.0
-458.15002,91.04109,23.048632,26.129484,-7.367409,-4.0884237,4.037513,-14.564977,-8.509141,-1.0430462,-2.5916092,-2.7662592,-5.8752747,3.0
-347.9434,121.09254,9.166159,19.934566,-38.278458,-19.812222,-13.305274,-13.962673,-5.882415,-2.7080066,-11.342756,-5.7231717,-12.638853,3.0
-284.25018,121.548035,-8.886583,18.105669,-67.80638,-24.86228,-8.206453,-4.615521,-6.914113,1.448441,-18.204445,-9.71166,-12.235939,3.0
-249.80186,102.37878,-26.482601,-2.3336508,-70.86459,-17.576294,-4.762845,1.0165465,-32.641315,0.19258782,-26.620739,6.521366,-6.8437257,3.0
-217.31673,78.608,-54.6388,-11.216776,-48.77652,-1.7075729,-12.369062,-7.715823,-49.115616,-0.7225956,-30.126457,27.659319,-9.671391,3.0
-211.25316,53.63377,-75.332985,-2.2570996,-28.885777,7.6513004,-22.596138,-19.486193,-40.669273,11.093023,-21.285711,43.08542,-8.98183,3.0
-222.9477,47.1606,-64.883896,2.8525562,-17.136473,5.863549,-32.77944,-24.736618,-20.367767,25.157711,-28.102089,43.8037,-13.224886,3.0
-226.11017,46.732105,-57.29912,-1.9847798,-11.581589,-3.7798076,-36.755455,-31.150837,-8.508411,29.688526,-41.820698,43.637634,-16.283676,3.0
-224.48738,46.792744,-58.2763,-4.5566173,-8.461384,-14.103852,-34.287468,-32.44062,3.2308254,29.204983,-46.595203,45.88513,-13.747135,3.0
-234.51103,44.39991,-56.73165,-1.3455735,-0.19457859,-16.215147,-35.652554,-32.974113,8.10137,25.672935,-48.82912,49.359108,-12.81811,3.0
-248.54681,36.67463,-57.86532,3.0558555,6.0308743,-15.563046,-37.980682,-36.88478,4.4127645,19.0688,-52.712288,48.70391,-14.048719,3.0
-257.52032,37.57927,-58.05059,-0.9647685,4.7372837,-13.207368,-40.86943,-36.903732,4.700821,17.995789,-56.068695,49.49581,-17.566536,3.0
-264.17712,43.853012,-56.68589,-6.529271,5.8347435,-15.185217,-43.652206,-35.092552,7.1394243,13.8780155,-57.92369,50.929176,-18.937988,3.0
-270.34094,44.814613,-58.129707,-1.801293,12.720711,-14.216076,-45.095966,-37.26174,7.346498,10.392147,-58.32771,52.351414,-18.4497,3.0
-267.23242,45.189827,-61.46129,1.2920713,19.909481,-19.1287,-47.06501,-38.822334,6.1117926,10.678927,-57.914917,50.128998,-14.941193,3.0
-262.85486,55.668,-63.664497,4.741806,24.095596,-24.614862,-44.883873,-37.281914,0.9425617,3.6732206,-62.830185,44.274742,-10.806074,3.0
-253.51376,75.10999,-74.747696,20.3917,29.34116,-34.62446,-33.90926,-36.717896,-4.1167364,-8.740614,-62.204838,36.10366,-10.305077,3.0
-290.0979,88.48588,-64.42399,52.638035,37.737747,-35.174656,-14.128296,-36.565704,-3.333386,-17.740797,-55.218346,28.08641,-9.240837,3.0
-343.69873,91.754234,-43.7546,69.5208,32.011715,-10.194723,-17.435617,-21.09422,8.902548,-30.155691,-31.204533,12.120682,-6.4834485,3.0
-433.4258,66.457794,6.8888044,53.89609,30.794512,27.175713,-17.559776,-10.970193,2.9315946,-13.487289,-6.7030177,-5.531911,-4.4101276,3.0
-509.87186,47.265343,7.76785,22.028843,26.301403,32.205364,7.087432,-2.7961297,4.7080197,-5.3890934,-5.573231,-10.48355,-0.4899178,3.0
-570.6754,16.09442,13.2293215,11.062796,10.625696,10.854972,9.934639,7.2769947,4.0173535,1.7062061,0.80758,0.54722893,-0.029071704,3.0
-573.5554,13.213409,12.78739,12.0982,11.175983,10.060764,8.800392,7.4481363,6.059992,4.6919117,3.3970153,2.2230635,1.2101902,3.0
-574.36066,12.150275,11.946705,11.614042,11.161959,10.603466,9.954422,9.232931,8.458672,7.652153,6.833989,6.024142,5.2412524,3.0
-374.8234,43.098793,-26.33556,21.580414,17.581205,5.5665736,-32.438774,3.22477,13.599873,-4.6493607,5.0792503,27.525776,-15.454111,3.0
-234.67879,56.11646,-25.735867,20.065815,15.767748,6.8094907,-30.590897,-1.5106082,4.914831,-7.1039333,1.5505658,20.944492,-7.7985907,3.0
-201.81494,57.471157,-21.426956,21.803883,10.769948,12.28326,-22.61827,-7.162071,11.520748,-0.9844991,-2.86896,19.870716,2.780908,3.0
-190.50287,59.92164,-27.151672,38.50883,14.620844,26.971264,-4.9047017,-0.84188145,22.499063,8.378391,-0.96092623,10.599645,-0.0066755116,3.0
-164.80176,66.645645,-40.419937,53.38113,14.137737,39.026054,7.8877335,5.266872,19.639603,14.878834,5.80472,2.9282863,0.1458897,3.0
-145.83292,76.654495,-34.705048,55.128723,9.649234,40.89962,18.886549,8.276965,13.075279,20.909021,11.272024,5.6731195,-3.4558294,3.0
-152.78107,92.6948,-18.494293,41.12626,-9.088043,36.94275,31.039131,13.917275,5.3345656,16.522419,8.83589,4.0870514,-2.5836544,3.0
-163.34999,98.71513,-14.166938,15.796652,-33.365147,33.313248,36.870083,9.13204,3.118556,11.567598,6.679435,2.2011504,-5.233573,3.0
-178.74501,100.77018,-18.259056,3.9313052,-43.36218,27.777102,43.348373,3.1715827,0.7297091,17.91584,4.425771,5.476293,-11.278965,3.0
-202.57237,103.71688,-26.86666,-5.1693563,-51.581802,24.15966,47.986473,-10.309984,6.17686,23.34172,-4.5449495,13.12067,-9.408108,3.0
-215.39339,94.50897,-35.25402,-10.22823,-59.545025,22.670132,46.34543,-22.432163,11.979262,21.644957,-6.146196,16.313486,-5.544134,3.0
-224.09709,87.229126,-36.634674,-13.061535,-66.10133,17.570017,39.19758,-27.013912,8.019188,15.793766,-10.155754,14.16223,-10.528574,3.0
-230.19571,74.609955,-40.88067,-13.092883,-73.24463,12.252035,32.800934,-29.378342,0.41864562,17.233553,-12.687756,10.87532,-16.113838,3.0
-243.77884,65.00868,-35.18992,-11.630656,-82.75927,8.841986,34.121223,-26.406574,-2.2108548,20.808174,-13.284197,9.127752,-16.902624,3.0
-251.29398,69.22276,-31.278048,-18.684423,-82.873276,9.614998,35.489807,-29.066925,-4.158353,22.458286,-14.157368,12.437501,-20.025452,3.0
-261.00735,75.12095,-31.298138,-18.5014,-76.23053,8.204348,38.695583,-32.248226,-4.7448897,23.486843,-15.939331,8.554235,-26.183914,3.0
-259.19595,83.762115,-35.604748,-14.157737,-78.030106,-5.2936263,45.211174,-38.702248,-10.444936,25.696775,-16.182165,5.8149495,-21.51434,3.0
-254.02336,84.714584,-38.458588,-10.789913,-75.08784,-6.1580944,45.014774,-33.834602,-17.069864,30.119724,-15.217855,1.5174546,-21.74414,3.0
-260.34155,80.85214,-38.48481,-5.4615145,-65.39497,-2.3117437,41.848152,-27.577871,-19.797523,33.58634,-6.757699,-0.12353939,-20.208702,3.0
-265.39963,82.766174,-31.373777,-3.921694,-61.482925,-4.9448457,35.981102,-20.514906,-21.26635,31.498802,-3.9995255,-1.8147664,-22.63234,3.0
-274.92392,79.43727,-27.652584,0.075185776,-55.672363,-7.7055154,29.094244,-19.545696,-24.865433,33.122173,-6.4302187,-5.482869,-24.48544,3.0
-280.5349,81.519966,-20.891588,5.7072983,-46.20939,-9.489979,20.87894,-16.852364,-26.365383,33.87001,-7.392317,-4.2326174,-25.378185,3.0
-293.03146,93.26913,-10.347872,10.548622,-42.92993,-13.799204,7.743742,-17.271093,-23.089874,29.998936,-7.7032003,-3.9939728,-26.873781,3.0
-320.8591,93.39494,-0.030981123,13.82073,-34.80449,-16.040184,-0.9051124,-18.77406,-20.182705,29.482075,-12.045515,-4.287244,-26.093893,3.0
-363.72098,89.33583,16.134657,24.048048,-15.237732,-10.506609,0.099616885,-19.896906,-24.950169,28.204992,-16.565685,0.29933077,-25.320553,3.0
-398.5789,87.840256,28.915787,29.816391,-0.8528849,-0.29248607,-3.384319,-19.211258,-25.59323,13.786795,-19.135838,-4.571835,-25.84433,3.0
-400.83276,57.20687,63.23879,32.622112,5.3344,23.51419,-11.909785,-13.080267,-23.072086,4.5623846,-16.086197,-11.22294,-24.020021,3.0
-412.65488,15.659452,93.923645,27.137003,19.72008,29.78444,-10.568245,-9.234836,-16.574057,-2.4904268,-17.279615,-10.98669,-22.915104,3.0
-418.07822,-13.284676,90.48218,23.443748,26.958326,27.14038,-1.8573246,0.6888028,-6.181388,-2.5619674,-15.573562,-12.821686,-16.700047,3.0
-412.88254,-36.96702,74.54008,13.663589,28.057983,23.008194,8.138351,8.408609,-5.2157154,-3.9000044,-11.525155,-5.767319,-5.8563356,3.0
-413.92694,-45.540764,68.159164,4.5284123,22.063736,11.564401,8.812643,5.2365575,-11.233602,-2.1105137,-8.062054,6.1477747,2.8364854,3.0
-415.25034,-47.50709,68.86746,-0.46775258,25.064579,5.10569,6.857986,3.638263,-12.054124,3.1780713,-4.983097,4.2377524,1.2179244,3.0
-424.66858,-52.240982,73.75935,4.249132,27.551674,7.856005,6.4806557,4.8105974,-11.072149,3.0506968,-1.4569975,2.904776,2.6816988,3.0
-435.1992,-51.593163,71.43718,4.782467,27.044334,10.319263,8.071738,11.39526,-6.0651813,7.3335314,2.6412296,5.5351114,8.342921,3.0
-435.49362,-44.80568,69.42657,5.9079485,27.460213,10.132087,9.967875,10.93697,-6.0345955,6.3450184,-1.2094859,2.047285,2.0224497,3.0
-447.58063,-47.341946,70.7186,6.665455,25.033817,11.117323,9.053289,14.045397,-4.7053986,4.7167344,-1.7543402,0.66113806,-2.0243108,3.0
-470.61407,-52.763298,61.979317,1.2319359,18.042295,13.119621,8.957259,14.35071,0.7069997,8.310828,4.419327,1.5870013,-1.5593994,3.0
-499.81732,-49.367275,48.523117,1.4205028,11.766746,13.974121,5.467265,9.057154,4.983021,4.756626,7.0579553,5.1561456,4.4192,3.0
-540.0115,-15.280996,33.855858,8.655255,9.767719,20.285812,4.952795,10.3615265,8.0124445,6.402596,5.353075,8.775628,-0.55719125,3.0
-456.49716,-30.782248,51.634216,21.784286,1.7190433,19.338293,2.2829082,10.840076,-1.5747445,9.374336,-0.9384451,18.418148,5.5191894,3.0
-424.491,-70.44409,64.328636,6.159325,12.599228,17.610874,7.865528,8.258522,5.5069895,9.887082,3.0160108,17.375544,5.7833586,3.0
-418.9746,-85.84991,68.928925,-12.480633,14.295154,8.994701,6.0315995,6.455777,4.6199064,12.141403,6.7209883,10.731214,0.9260819,3.0
-395.69806,-89.79265,66.81213,-21.299566,11.555796,0.44240102,0.2697932,7.9514046,-4.5861163,11.793392,4.2034993,7.638686,-0.43157828,3.0
-382.88123,-97.19102,60.948654,-17.574858,14.874624,-0.010937348,8.262184,6.1089535,-4.3859987,11.261376,-0.22760963,11.180224,6.6133523,3.0
-384.66928,-95.8636,49.653324,-15.087275,20.30563,1.1145091,14.962072,5.2312946,0.57848835,8.09985,-5.016239,15.491079,10.320599,3.0
-382.0235,-87.56186,41.153107,-24.74384,20.935692,-4.962185,13.033053,9.31266,11.727093,10.487293,-9.653063,8.283554,-0.98389435,3.0
-385.46396,-86.29431,42.11763,-31.78043,17.599026,-5.9151993,10.908321,9.6669235,15.343077,15.829647,-3.104275,-0.043195963,-16.172123,3.0
-381.54672,-81.9139,43.531624,-26.793285,11.619655,-9.154454,9.178534,4.095946,11.743176,13.855265,7.718687,10.264217,-9.940985,3.0
-316.85034,-17.083744,57.318428,-9.201891,18.67566,-16.129515,-10.64742,-26.539078,-7.3155117,-7.615497,-11.91242,-6.04984,-3.8000298,3.0
-221.30002,24.252987,3.8975134,11.265438,11.4820595,-23.278774,-18.546291,-35.044827,-4.9766207,-10.198845,-22.042538,-4.8602343,-11.076756,3.0
-190.23021,23.281443,-44.222275,47.140244,-12.203503,-22.940067,-30.076504,-28.41579,-10.269875,-6.1163325,-29.514645,6.654269,-13.386141,3.0
-211.95657,-13.326355,-65.50204,48.817833,-25.24509,-33.814323,-39.427956,-31.798565,-5.8455524,-5.039382,-22.915577,17.73185,-4.9635797,3.0
-210.72089,-10.478582,-58.801247,50.469933,-31.624563,-45.558502,-28.813513,-28.122816,-0.8088758,-9.630161,-10.761985,27.307293,-7.5221214,3.0
-199.86908,3.2246342,-62.038002,52.486763,-28.112114,-51.35015,-25.784569,-28.562397,-3.8801446,-15.233977,-10.188148,27.208004,-16.94233,3.0
-236.45335,4.1014957,-55.036453,49.12628,-22.50089,-52.91004,-23.360275,-17.20746,-7.8048673,-11.652051,-12.19046,29.68576,-29.633331,3.0
-269.55725,0.06262374,-46.09543,46.779076,-12.584716,-56.318016,-19.720814,-10.281315,-10.898651,-11.971463,-11.560664,27.703033,-33.76669,3.0
-269.55942,-6.258932,-47.47453,66.7112,-10.002053,-55.262207,-6.3437047,-14.806268,-6.364851,-19.772896,-10.226091,28.31839,-36.825806,3.0
-253.49525,-5.404596,-50.861954,65.70039,-19.618443,-48.305923,-4.9137335,-22.9314,-7.4494553,-27.889324,-11.346132,17.49062,-35.10642,3.0
-218.08138,13.663996,-51.147415,46.391,-26.73618,-39.818703,-21.198301,-24.157356,-16.173439,-33.40424,-16.539894,7.5578523,-28.428371,3.0
-215.08928,42.480194,-47.30494,40.461765,-9.036734,-32.85124,-34.83893,-21.39147,-23.554798,-34.42681,-29.449688,0.8808297,-27.621117,3.0
-264.64676,77.37872,-42.146324,30.514532,5.9457054,-26.552551,-36.911205,-16.533281,-20.908413,-26.885296,-31.833511,-2.5208766,-27.91529,3.0
-366.59515,87.80918,-6.783859,22.82013,4.167835,-14.785969,-29.953722,-20.204994,-10.493616,-24.330816,-24.936886,-7.2297235,-17.566338,3.0
-259.9427,89.068726,-23.660858,11.943701,0.7011088,-9.35308,-33.199738,-26.566277,-6.1675425,-5.1549816,-10.414995,-1.9491737,-13.964952,3.0
-153.0312,100.91997,-57.894234,4.719388,-10.381197,-10.789991,-38.469383,-29.748276,-22.834015,-2.7799668,-10.943119,4.4044175,-13.9808235,3.0
-126.009315,99.32768,-73.40689,9.164638,-21.724403,-10.1154,-26.78396,-36.75672,-31.327095,3.4298096,-14.799625,15.941356,-14.20842,3.0
-161.58072,86.695114,-77.345314,17.600368,-31.54235,4.8885794,-1.7584642,-36.086014,-28.657972,-1.5417581,-7.584235,25.61662,-5.351327,3.0
-227.16254,80.902695,-55.74867,21.690018,-40.85726,14.078016,24.725777,-22.572994,-33.987064,-14.043377,-13.632755,21.634623,-3.3172977,3.0
-274.84396,84.67085,-31.966488,15.734346,-49.954834,-3.6833258,24.109314,-8.678164,-42.18432,-10.003881,-29.92448,12.075861,1.7212758,3.0
-320.71436,86.86139,-18.367226,23.118074,-46.95842,-9.531701,9.424163,-15.62133,-28.788424,1.4516169,-25.101143,-8.291793,-2.8757124,3.0
-349.81387,79.90739,-3.7732284,28.005089,-39.46747,-1.9515524,-2.4948452,-18.165913,-8.19775,-5.314127,-7.4652424,-7.4563565,-10.8597,3.0
-370.40637,53.439125,17.730782,30.917679,-32.537674,-0.13914119,-8.225016,-18.187073,-2.220813,-13.792038,-0.019535542,2.1573274,-11.531353,3.0
-405.9827,33.592537,29.645437,34.098396,-18.677216,9.296144,-2.7198982,-10.093409,-2.391306,-7.2409487,-0.68706036,7.3160844,-10.7329855,3.0
-360.3696,47.204758,21.27837,39.157944,-20.20663,-2.6253533,-16.10411,-10.613138,-0.8861233,0.35034117,-2.3282826,0.7354412,-11.061122,3.0
-278.3952,89.00066,3.0088122,16.273285,-49.3587,-15.840099,-9.363863,-9.0804825,-1.974628,-4.110716,-10.134466,-2.884991,-13.8038435,3.0
-236.81029,91.28938,-17.930185,6.695099,-64.13925,-12.217222,-8.005047,0.3797419,-9.466103,-1.751905,-20.819332,8.177171,-11.248139,3.0
-218.96935,68.845474,-43.92826,1.6649721,-61.575294,10.255226,-14.408646,0.59311825,-24.841461,-1.3176831,-29.243795,32.197735,-11.739101,3.0
-198.55116,45.732334,-63.39935,-0.866503,-44.013336,21.00911,-34.191284,-31.44013,-28.287838,8.609036,-25.17137,47.156013,-17.32502,3.0
-173.41144,37.4327,-68.41049,4.234533,-30.389757,8.620825,-38.373795,-48.170708,-12.070401,15.464645,-17.519947,45.59704,-20.282845,3.0
-179.94125,36.644714,-66.99071,8.495329,-19.717468,-5.3414426,-37.782173,-49.995186,1.0296803,14.214954,-27.444702,38.10822,-20.720585,3.0
-201.37155,33.39827,-64.39503,8.120984,-14.068373,-19.928223,-33.150158,-47.411663,9.078038,11.356444,-37.971275,38.914177,-19.407227,3.0
-238.85928,24.633316,-57.78029,10.783066,-3.1133401,-25.571014,-22.262482,-43.468407,18.84193,14.989685,-41.827003,41.44079,-22.203281,3.0
-244.24963,27.576168,-58.631714,7.246548,1.1460984,-25.005219,-24.815819,-36.79438,20.11656,15.342441,-46.324043,45.334953,-16.555658,3.0
-245.49211,38.326,-58.913033,4.773538,0.3523537,-23.06865,-31.664528,-32.772438,19.537565,11.209225,-45.072533,42.791035,-18.0313,3.0
-258.78528,44.843197,-48.34016,5.5803113,3.4841018,-17.838223,-37.805557,-28.603018,21.90068,4.2404876,-39.908905,37.702118,-17.43603,3.0
-245.98598,50.833553,-62.305435,9.037411,13.061302,-10.043685,-41.209084,-31.857868,25.380962,-4.029989,-40.16523,32.04058,-18.033691,3.0
-256.37805,61.114872,-67.66568,9.981201,14.794323,-12.957977,-47.546165,-42.995995,22.373838,-6.268814,-44.04616,32.977844,-16.865658,3.0
-307.32,62.377884,-52.304054,15.796841,17.672585,-12.289293,-41.482273,-41.782578,21.055252,-8.9072695,-48.41336,31.961666,-12.456182,3.0
-328.41043,40.43779,-53.74411,38.871704,23.823261,-24.151833,-27.394032,-39.989197,12.86788,-12.25419,-55.926777,35.42947,-12.838211,3.0
-309.87283,47.965996,-61.700844,60.179054,37.326004,-36.48272,-14.547731,-30.116066,4.5428777,-14.95222,-54.331703,27.056992,-23.83902,3.0
-310.3739,80.054504,-65.32527,58.04951,38.869667,-40.583237,-18.756176,-24.434462,-0.20515072,-19.022207,-48.418007,18.146713,-18.49619,3.0
-388.46027,90.3678,-40.413338,48.717056,41.527042,-29.34,-30.70497,-14.40934,-1.4668641,-27.644882,-36.42093,5.041158,-8.177871,3.0
-516.5232,65.04365,48.913002,38.02923,24.18092,5.9723196,-7.590314,-9.885546,-7.09672,-10.551189,-13.294551,-7.5564938,-4.425587,3.0
-531.5453,51.491447,44.883743,35.174576,23.978558,12.979154,3.5608115,-3.4436307,-7.832102,-9.938231,-10.414686,-9.978332,-9.201478,3.0
-512.24097,15.655153,17.73146,33.286484,-2.4064877,25.505884,-1.1316488,1.1872978,4.521978,-17.916332,5.928008,-8.3920145,-7.3898892,3.0
-383.33633,-24.970932,15.964775,37.62939,-27.90216,34.47039,-16.653624,6.5290737,-7.7374363,-10.47793,5.638851,-0.1824355,-5.0003834,3.0
-345.355,-70.46713,33.64254,50.48874,-32.480755,33.84191,-9.787242,5.115348,-9.537186,-5.5369844,7.979905,0.36345306,0.39788035,3.0
-355.37338,-122.878265,35.517723,67.742294,-23.023531,34.43681,-5.2702355,17.265965,3.6077042,0.9205404,7.8449,3.760129,3.9293032,3.0
-309.16232,-108.11308,31.323214,58.332554,-26.630856,29.289268,-5.4735036,20.209711,4.1442294,-1.783531,7.5979424,5.8624697,3.6657624,3.0
-267.17056,-87.60572,24.757402,46.876205,-27.249943,32.02414,-8.247816,5.860507,-7.172243,-10.081237,5.2959905,6.872,0.5505169,3.0
-239.83054,-79.254875,23.476793,41.85708,-24.77055,40.850273,-6.485958,0.7389166,-8.981718,-14.048529,2.0566297,7.413551,-0.9975649,3.0
-228.80864,-85.839874,20.1226,39.417877,-25.561646,40.351345,-6.103463,4.984499,-4.2761974,-11.29402,8.984048,11.479647,-2.6693258,3.0
-191.10147,-50.324383,36.211327,65.04948,-22.739637,28.99076,-11.772871,3.908858,-7.0475388,-15.257021,1.7218429,-0.54467815,-12.695885,3.0
-184.19415,-3.8581154,29.949125,77.19588,-20.901241,21.73936,-11.507719,3.6413488,-6.810544,-20.539078,-2.6212769,1.2651255,-5.8224983,3.0
-199.36746,41.20717,-2.229278,66.34656,-5.0480137,-4.16551,-5.9450393,-4.70545,-0.12535696,-27.559845,-5.862136,7.990237,0.16895998,3.0
-196.79161,62.36845,-35.084908,49.159874,8.267597,-47.57628,8.9691725,-17.202053,-9.02496,-20.459852,-27.67722,18.606403,-3.4848685,3.0
-191.22855,59.40415,-44.67045,47.479702,2.568789,-57.15644,11.780985,-15.351049,-10.008488,-15.828154,-30.964928,19.073635,-5.3241615,3.0
-207.80602,51.536255,-47.99032,45.28955,4.6319795,-62.396072,11.339783,-9.940924,-12.432455,-13.079395,-31.904911,18.056183,-11.173458,3.0
-223.27518,43.658215,-44.531136,49.461533,2.4888642,-61.49064,14.730186,-8.728464,-14.301428,-11.635679,-29.740444,14.308329,-12.798199,3.0
-234.67615,39.50611,-44.349434,50.06986,0.73520833,-56.081917,18.77238,-8.591646,-14.460897,-12.596325,-26.524502,12.153423,-15.885862,3.0
-254.16576,26.616995,-34.52243,54.70027,3.7806582,-53.887142,16.002245,-8.21057,-14.463166,-11.958195,-25.981422,13.433567,-17.959257,3.0
-270.04187,16.500187,-26.116886,58.70362,3.7627554,-57.62271,17.554035,-6.597647,-14.915741,-14.126053,-24.478851,14.231657,-18.493214,3.0
-280.0787,19.546677,-18.737581,64.548584,6.8221803,-60.268402,18.64576,-9.799191,-17.213829,-17.169525,-22.706278,14.056133,-16.47771,3.0
-300.02048,26.230843,-17.344654,65.47289,11.185606,-59.928665,19.392422,-10.269877,-16.294825,-14.786779,-22.457653,16.302643,-18.655174,3.0
-320.51663,34.007217,-10.414545,64.63426,15.283588,-47.897404,21.191883,-11.412049,-14.543009,-12.179214,-18.139822,17.41621,-17.68406,3.0
-338.2127,37.843483,-3.1142957,59.844925,12.784689,-37.89157,23.319668,-14.334698,-14.6384325,-14.53284,-18.275146,15.245411,-20.603935,3.0
-356.61664,43.94339,6.559738,58.53796,7.6931024,-31.037476,27.992315,-18.918236,-14.328573,-15.073959,-17.48412,11.649857,-23.64687,3.0
